sID	_m	o0	o1	o9	s0	s1	s9	oa0	oa1	sa0	sa1	oms1	oms0	oms10	oms01	o1s1mo0s0	ov	sv	oa	sa	omsv	omsa
s390g_0866	both	4.0	4.0		1.0	5.0			8.0	1.0	5.0	-1.0	3.0	3.0	-1.0	4.0	0.453	0.5969	0.5656	0.5645	-0.1439	0.001
s391g_0867	both	2.0	3.0	3.0	2.0	1.0	2.0	3.0	5.0	3.0	2.0	2.0	0.0	1.0	1.0	0.0	0.5568	0.3973	0.5241	0.6489	0.1596	-0.1248
s392g_0868	both	6.0	2.0		1.0	3.0	2.0		8.0	2.0	4.0	-1.0	5.0	1.0	3.0	-2.0	0.4266	0.5869	0.5252	0.5833	-0.1604	-0.0582
s392g_0869	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.4693	0.4707	0.5361	0.6565	-0.0014	-0.1204
s392g_0870	both	2.0	5.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	3.0	-1.0	4.0	0.5198	0.5776	0.6014	0.5161	-0.0578	0.0853
s392g_0871	both	2.0	6.0		1.0	3.0	2.0		8.0	2.0	4.0	3.0	1.0	5.0	-1.0	6.0	0.6345	0.5812	0.6184	0.5727	0.0533	0.0457
s392g_0872	both	6.0	2.0		3.0	2.0	1.0	1.0	7.0	1.0	5.0	0.0	3.0	-1.0	4.0	-5.0	0.3203	0.4522	0.6907	0.6369	-0.132	0.0538
s393g_0873	both	1.0	6.0	1.0	1.0	4.0	1.0	1.0	7.0	2.0	4.0	2.0	0.0	5.0	-3.0	8.0	0.5627	0.5399	0.5131	0.4668	0.0228	0.0463
s394g_0876	both	1.0	4.0	3.0	1.0	3.0	2.0	4.0	4.0	2.0	4.0	1.0	0.0	3.0	-2.0	5.0	0.6159	0.6449	0.4787	0.4911	-0.029	-0.0124
s394g_0877	both	3.0	3.0	2.0	3.0	5.0	1.0	2.0	6.0	1.0	8.0	-2.0	0.0	0.0	-2.0	2.0	0.5849	0.5889	0.552	0.4876	-0.0039	0.0644
s394g_0879	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.5407	0.4943	0.499	0.5603	0.0464	-0.0613
s395g_0880	both	3.0	4.0	1.0	1.0	16.0	3.0	1.0	7.0	3.0	17.0	-12.0	2.0	3.0	-13.0	16.0	0.5788	0.6764	0.4705	0.5237	-0.0976	-0.0532
s395g_0881	both	1.0	4.0	2.0	2.0	2.0	2.0	3.0	4.0	2.0	4.0	2.0	-1.0	2.0	-1.0	3.0	0.7083	0.4427	0.6011	0.5805	0.2656	0.0206
s395g_0882	both	1.0	5.0	2.0	2.0	3.0	1.0	3.0	5.0	2.0	4.0	2.0	-1.0	3.0	-2.0	5.0	0.5528	0.4903	0.6264	0.6824	0.0624	-0.056
s396g_0883	both	1.0	7.0		1.0	4.0	1.0		8.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.6635	0.5358	0.4331	0.4817	0.1277	-0.0486
s396g_0884	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.5763	0.6604	0.5461	0.6167	-0.084	-0.0706
s396g_0887	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.5763	0.6604	0.5461	0.6167	-0.084	-0.0706
s397g_0888	both	5.0	2.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	-1.0	3.0	0.0	2.0	-2.0	0.4279	0.5856	0.551	0.5404	-0.1577	0.0106
s398g_0889	both	3.0	4.0	1.0	3.0	3.0		1.0	7.0		6.0	1.0	0.0	1.0	0.0	1.0	0.5296	0.5601	0.541	0.6111	-0.0305	-0.0701
s398g_0890	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.515	0.4836	0.5461	0.5191	0.0314	0.027
s400g_0892	both	1.0	6.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	3.0	-1.0	4.0	-2.0	6.0	0.573	0.5057	0.5232	0.627	0.0672	-0.1038
s401g_0893	both	6.0	1.0	1.0	2.0	2.0	2.0	1.0	7.0	3.0	3.0	-1.0	4.0	-1.0	4.0	-5.0	0.3581	0.5329	0.6756	0.539	-0.1748	0.1366
s402g_0894	both	3.0	1.0	4.0	3.0	2.0	1.0	4.0	4.0	1.0	5.0	-1.0	0.0	-2.0	1.0	-3.0	0.3704	0.3893	0.5358	0.6698	-0.0189	-0.134
s404g_0896	both	1.0	7.0		1.0	5.0		1.0	7.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6135	0.6983	0.5147	0.5147	-0.0848	0.0
s405g_0897	both	6.0	1.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	-3.0	5.0	0.0	2.0	-2.0	0.3645	0.5599	0.5842	0.5343	-0.1954	0.0499
s406g_0898	both	4.0	2.0	2.0	2.0	4.0		2.0	6.0		6.0	-2.0	2.0	0.0	0.0	0.0	0.3238	0.4597	0.7005	0.4976	-0.1359	0.2028
s406g_0899	both	5.0	2.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	-1.0	3.0	0.0	2.0	-2.0	0.4279	0.5856	0.551	0.5404	-0.1577	0.0106
s407g_0900	both	4.0	3.0	1.0	1.0	5.0		2.0	6.0		6.0	-2.0	3.0	2.0	-1.0	3.0	0.531	0.6582	0.5472	0.4586	-0.1272	0.0885
s408g_0901	both	2.0	3.0	3.0	2.0	4.0		3.0	5.0		6.0	-1.0	0.0	1.0	-2.0	3.0	0.4202	0.5887	0.5903	0.4941	-0.1686	0.0962
s410g_0902	both	4.0	3.0	1.0	4.0	2.0		1.0	7.0		6.0	1.0	0.0	-1.0	2.0	-3.0	0.4613	0.3854	0.5404	0.5532	0.076	-0.0128
s410g_0904	both	1.0	5.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	1.0	0.0	4.0	-3.0	7.0	0.6726	0.6087	0.6957	0.5262	0.0639	0.1695
s410g_0905	both	3.0	3.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	-1.0	2.0	2.0	-1.0	3.0	0.5724	0.6033	0.4473	0.5135	-0.0309	-0.0662
s412g_0907	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.6147	0.6418	0.5734	0.4605	-0.0271	0.1129
s415g_0910	both	3.0	2.0	3.0	1.0	3.0	2.0	3.0	5.0	2.0	4.0	-1.0	2.0	1.0	0.0	1.0	0.3898	0.6162	0.6136	0.6113	-0.2263	0.0024
s416g_0911	both	5.0	3.0		1.0	5.0			8.0		6.0	-2.0	4.0	2.0	0.0	2.0	0.4743	0.6367	0.6864	0.6255	-0.1624	0.0609
s417g_0912	both	4.0	4.0		1.0	5.0			8.0		6.0	-1.0	3.0	3.0	-1.0	4.0	0.3917	0.5792	0.656	0.6012	-0.1875	0.0548
s418g_0913	both	3.0	5.0		1.0	4.0	1.0		8.0	2.0	4.0	1.0	2.0	4.0	-1.0	5.0	0.5564	0.6317	0.5949	0.6613	-0.0753	-0.0665
s420g_0914	both	4.0	2.0	2.0	3.0	2.0	1.0	3.0	5.0	1.0	5.0	0.0	1.0	-1.0	2.0	-3.0	0.361	0.4899	0.6502	0.5773	-0.129	0.0729
s421g_0915	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6152	0.5824	0.5395	0.4504	0.0329	0.0891
s422g_0916	both	1.0	6.0	1.0	3.0	3.0		2.0	6.0		6.0	3.0	-2.0	3.0	-2.0	5.0	0.6347	0.4699	0.5229	0.5686	0.1648	-0.0456
s425g_0919	both	1.0	4.0	3.0	2.0	4.0		3.0	5.0	2.0	4.0	0.0	-1.0	2.0	-3.0	5.0	0.6538	0.5365	0.4142	0.5357	0.1173	-0.1215
s426g_0920	both	1.0	5.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	1.0	0.0	4.0	-3.0	7.0	0.7108	0.602	0.4943	0.5209	0.1088	-0.0265
s426g_0921	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6217	0.6274	0.6074	0.5626	-0.0057	0.0448
s427g_0922	both	2.0	6.0		1.0	4.0	1.0		8.0	1.0	5.0	2.0	1.0	5.0	-2.0	7.0	0.5333	0.6899	0.5053	0.4156	-0.1567	0.0897
s427g_0923	both	1.0	7.0		2.0	4.0			8.0	1.0	5.0	3.0	-1.0	5.0	-3.0	8.0	0.6645	0.5871	0.5803	0.5163	0.0774	0.064
s427g_0924	both	5.0	3.0		2.0	2.0	2.0		8.0	2.0	4.0	1.0	3.0	1.0	3.0	-2.0	0.4933	0.5137	0.561	0.5241	-0.0204	0.0369
s427g_0925	both	1.0	7.0		1.0	5.0			8.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6029	0.5701	0.5808	0.499	0.0328	0.0818
s427g_0927	both	3.0	2.0	3.0	3.0	2.0	1.0	3.0	5.0	1.0	5.0	0.0	0.0	-1.0	1.0	-2.0	0.3898	0.4415	0.6807	0.7776	-0.0517	-0.0969
s427g_0928	both	2.0	5.0	1.0	3.0	3.0		1.0	7.0	1.0	5.0	2.0	-1.0	2.0	-1.0	3.0	0.5634	0.4932	0.5635	0.6309	0.0702	-0.0674
s427g_0929	both	2.0	5.0		2.0	4.0		1.0	6.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.5581	0.6083	0.6225	0.5674	-0.0501	0.0551
s427g_0930	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.56	0.5032	0.4977	0.5735	0.0568	-0.0758
s427g_0931	both	4.0	4.0		3.0	3.0			8.0		6.0	1.0	1.0	1.0	1.0	0.0	0.5053	0.5516	0.5926	0.7352	-0.0463	-0.1426
s428g_0932	both	2.0	6.0		2.0	3.0	1.0	1.0	7.0	1.0	5.0	3.0	0.0	4.0	-1.0	5.0	0.5698	0.5533	0.5475	0.6896	0.0164	-0.1421
s430g_0934	both	3.0	5.0		4.0	2.0			8.0		6.0	3.0	-1.0	1.0	1.0	0.0	0.5793	0.3344	0.6245	0.6882	0.2449	-0.0637
s430g_0935	both	2.0	6.0		4.0	2.0			8.0		6.0	4.0	-2.0	2.0	0.0	2.0	0.6131	0.418	0.6411	0.5919	0.1951	0.0492
s431g_0936	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5634	0.6093	0.6602	0.5118	-0.0459	0.1484
s432g_0937	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6182	0.5127	0.5641	0.5626	0.1055	0.0015
s433g_0938	both	4.0	4.0		1.0	5.0			8.0		6.0	-1.0	3.0	3.0	-1.0	4.0	0.4511	0.645	0.6043	0.4196	-0.1939	0.1846
s435g_0940	both	1.0	3.0	4.0	1.0	4.0	1.0	5.0	3.0	1.0	5.0	-1.0	0.0	2.0	-3.0	5.0	0.5542	0.5875	0.5676	0.5815	-0.0332	-0.0139
s436g_0942	both	1.0	7.0		1.0	5.0		2.0	6.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6502	0.6242	0.5257	0.5	0.026	0.0257
s436g_0943	both	1.0	7.0		1.0	5.0			8.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6842	0.5548	0.5549	0.635	0.1294	-0.0801
s437g_0944	both	3.0	2.0	3.0	1.0	5.0		3.0	5.0		6.0	-3.0	2.0	1.0	-2.0	3.0	0.4735	0.6025	0.4867	0.5501	-0.1291	-0.0634
s439g_0946	both	3.0	3.0	2.0	1.0	4.0	1.0	2.0	6.0	2.0	4.0	-1.0	2.0	2.0	-1.0	3.0	0.4904	0.6444	0.5147	0.5372	-0.154	-0.0225
s442g_0949	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.4955	0.6059	0.5836	0.4908	-0.1103	0.0928
s446g_0953	both	3.0	3.0	2.0	2.0	4.0		2.0	6.0		6.0	-1.0	1.0	1.0	-1.0	2.0	0.4837	0.5578	0.6875	0.5436	-0.0741	0.1439
s447g_0954	both	3.0	5.0		1.0	5.0			8.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.4662	0.6881	0.6108	0.4667	-0.2219	0.1441
s449g_0958	both	1.0	4.0	2.0	1.0	4.0	1.0	4.0	3.0	1.0	5.0	0.0	0.0	3.0	-3.0	6.0	0.5458	0.6963	0.6856	0.4865	-0.1506	0.1991
s449g_0959	both	2.0	6.0		2.0	4.0		1.0	7.0		6.0	2.0	0.0	4.0	-2.0	6.0	0.6346	0.5146	0.6087	0.6697	0.1199	-0.0611
s449g_0960	both	2.0	4.0	2.0	3.0	1.0	2.0	2.0	6.0	2.0	4.0	3.0	-1.0	1.0	1.0	0.0	0.4249	0.3315	0.5405	0.7794	0.0933	-0.2389
s449g_0961	both	2.0	4.0	2.0	1.0	5.0		2.0	6.0	1.0	5.0	-1.0	1.0	3.0	-3.0	6.0	0.6038	0.6212	0.5123	0.5484	-0.0174	-0.0361
s449g_0962	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5591	0.5979	0.659	0.5617	-0.0388	0.0973
s450g_0963	both	4.0	4.0		1.0	3.0	2.0		8.0	2.0	4.0	1.0	3.0	3.0	1.0	2.0	0.4482	0.5976	0.5809	0.4779	-0.1494	0.103
s452g_0965	both	4.0	4.0		2.0	2.0	2.0		8.0	2.0	4.0	2.0	2.0	2.0	2.0	0.0	0.4825	0.4697	0.569	0.7103	0.0127	-0.1413
s453g_0966	both	4.0	3.0	1.0	1.0	5.0		1.0	7.0		6.0	-2.0	3.0	2.0	-1.0	3.0	0.4277	0.5675	0.5988	0.5905	-0.1399	0.0082
s454g_0967	both	4.0	2.0	2.0	1.0	3.0	2.0	2.0	6.0	3.0	3.0	-1.0	3.0	1.0	1.0	0.0	0.4967	0.5113	0.4752	0.5202	-0.0146	-0.045
s454g_0968	both	2.0	4.0	2.0	1.0	2.0	2.0	2.0	6.0	2.0	3.0	2.0	1.0	3.0	0.0	3.0	0.541	0.4995	0.5319	0.571	0.0415	-0.0391
s454g_0969	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.5368	0.5563	0.5497	0.453	-0.0194	0.0967
s455g_0970	both	1.0	6.0	1.0	1.0	5.0	2.0	1.0	7.0	2.0	6.0	1.0	0.0	5.0	-4.0	9.0	0.7006	0.5081	0.4116	0.5025	0.1925	-0.0909
s456g_0971	both	3.0	5.0		1.0	3.0	2.0		8.0	2.0	4.0	2.0	2.0	4.0	0.0	4.0	0.4922	0.5541	0.6468	0.506	-0.0619	0.1408
s457g_0972	both	4.0	4.0		1.0	5.0			8.0	2.0	4.0	-1.0	3.0	3.0	-1.0	4.0	0.5844	0.6928	0.4305	0.5867	-0.1084	-0.1562
s457g_0973	both	5.0	2.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	-1.0	4.0	1.0	2.0	-1.0	0.3454	0.5701	0.5899	0.578	-0.2246	0.0119
s458g_0974	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.6116	0.5446	0.4621	0.5846	0.067	-0.1225
s459g_0975	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5438	0.5622	0.5892	0.6962	-0.0184	-0.107
s460g_0976	both	4.0	2.0	2.0	2.0	4.0		2.0	6.0		6.0	-2.0	2.0	0.0	0.0	0.0	0.3344	0.6263	0.7261	0.6087	-0.2919	0.1173
s461g_0977	both	3.0	5.0		1.0	2.0	1.0		8.0	1.0	3.0	3.0	2.0	4.0	1.0	3.0	0.5248	0.4395	0.5051	0.5012	0.0853	0.0039
s462g_0978	both	1.0	5.0	2.0	2.0	4.0		2.0	6.0		6.0	1.0	-1.0	3.0	-3.0	6.0	0.6588	0.5975	0.5571	0.5972	0.0613	-0.04
s463g_0979	both	1.0	5.0	2.0	1.0	5.0		3.0	5.0		6.0	0.0	0.0	4.0	-4.0	8.0	0.5706	0.6637	0.5624	0.565	-0.0931	-0.0026
s463g_0980	both	3.0	3.0	2.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	0.0	1.0	1.0	0.0	1.0	0.462	0.5292	0.5468	0.6074	-0.0672	-0.0606
s464g_0981	both	1.0	3.0	4.0	1.0	2.0	3.0	5.0	3.0	3.0	3.0	1.0	0.0	2.0	-1.0	3.0	0.6588	0.6446	0.6147	0.4199	0.0142	0.1948
s465g_0982	both	3.0	4.0	1.0	4.0	2.0		2.0	6.0		6.0	2.0	-1.0	0.0	1.0	-1.0	0.6083	0.3102	0.5314	0.5728	0.2981	-0.0414
s467g_0984	both	1.0	7.0		3.0	2.0	1.0		8.0	1.0	5.0	5.0	-2.0	4.0	-1.0	5.0	0.6352	0.3964	0.5551	0.6369	0.2388	-0.0817
s469g_0989	both	1.0	6.0	1.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	2.0	0.0	5.0	-3.0	8.0	0.7381	0.6552	0.4905	0.4467	0.0829	0.0438
s471g_0991	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.5729	0.5144	0.5264	0.6749	0.0585	-0.1485
s472g_0993	both	1.0	7.0		3.0	2.0	1.0		8.0	1.0	5.0	5.0	-2.0	4.0	-1.0	5.0	0.643	0.4097	0.4603	0.7492	0.2333	-0.2889
s472g_0995	both	2.0	4.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	0.0	1.0	3.0	-2.0	5.0	0.5951	0.5516	0.473	0.5526	0.0435	-0.0796
s473g_0996	both	2.0	3.0	3.0	1.0	5.0		3.0	5.0		6.0	-2.0	1.0	2.0	-3.0	5.0	0.5389	0.6546	0.5696	0.5567	-0.1157	0.0129
s473g_0997	both	1.0	5.0	2.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	2.0	-1.0	3.0	-2.0	5.0	0.597	0.6395	0.5811	0.5281	-0.0424	0.053
s474g_0998	both	4.0	4.0		2.0	3.0	1.0		8.0	1.0	5.0	1.0	2.0	2.0	1.0	1.0	0.4109	0.6007	0.7416	0.5562	-0.1898	0.1853
s476g_1000	both	1.0	6.0	1.0	1.0	4.0		1.0	7.0		5.0	2.0	0.0	5.0	-3.0	8.0	0.6211	0.5873	0.4676	0.4652	0.0338	0.0023
s476g_1001	both	2.0	4.0	1.0	2.0	3.0		1.0	6.0		5.0	1.0	0.0	2.0	-1.0	3.0	0.5868	0.5808	0.4865	0.6281	0.006	-0.1415
s478g_1003	both	1.0	7.0		4.0	2.0			8.0		6.0	5.0	-3.0	3.0	-1.0	4.0	0.6446	0.4395	0.5121	0.6168	0.2051	-0.1047
s479g_1004	both	2.0	2.0	2.0	2.0	4.0		2.0	4.0		6.0	-2.0	0.0	0.0	-2.0	2.0	0.4449	0.6263	0.665	0.6087	-0.1814	0.0562
s480g_1005	both	3.0	5.0		3.0	2.0	1.0		8.0	2.0	4.0	3.0	0.0	2.0	1.0	1.0	0.5613	0.3986	0.57	0.6667	0.1627	-0.0966
s481g_1006	both	4.0	2.0	2.0	1.0	3.0	2.0	2.0	6.0	3.0	3.0	-1.0	3.0	1.0	1.0	0.0	0.4539	0.5554	0.6082	0.5524	-0.1015	0.0557
s483g_1009	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.493	0.5702	0.5257	0.4837	-0.0772	0.042
s483g_1010	both	2.0	4.0	2.0	2.0	2.0	2.0	2.0	6.0	2.0	4.0	2.0	0.0	2.0	0.0	2.0	0.6669	0.472	0.4835	0.5216	0.1949	-0.0382
s484g_1011	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.4936	0.5989	0.5125	0.6045	-0.1053	-0.092
s485g_1012	both	3.0	5.0		2.0	3.0	1.0		8.0	1.0	5.0	2.0	1.0	3.0	0.0	3.0	0.5033	0.4548	0.6282	0.6349	0.0486	-0.0067
s486g_1013_01	both	2.0	3.0	3.0	1.0	4.0	1.0	3.0	5.0	1.0	5.0	-1.0	1.0	2.0	-2.0	4.0	0.4701	0.6076	0.5206	0.5214	-0.1376	-0.0009
s486g_1013_02	both	4.0	3.0	1.0	1.0	5.0		2.0	6.0		6.0	-2.0	3.0	2.0	-1.0	3.0	0.5292	0.5083	0.5054	0.6035	0.0209	-0.0981
s487g_1014	both	1.0	4.0	3.0	2.0	3.0	1.0	4.0	4.0	1.0	5.0	1.0	-1.0	2.0	-2.0	4.0	0.6778	0.6204	0.532	0.5847	0.0574	-0.0527
AgustinDeSalazarYTorres_1	right_only							4.0	4.0		6.0								0.4184	0.5201		-0.1017
AgustinDeSalazarYTorres_18	right_only							2.0	6.0	1.0	5.0								0.5676	0.5816		-0.0139
AgustinDeSalazarYTorres_30	right_only							1.0	7.0	1.0	5.0								0.5525	0.6505		-0.098
AgustinDeSalazarYTorres_4	right_only							1.0	7.0		6.0								0.494	0.5579		-0.0639
AgustinDeSalazarYTorres_6	right_only							1.0	7.0	1.0	5.0								0.5782	0.5363		0.0419
AntonioEnriquezGomez_1	right_only							3.0	5.0	4.0	2.0								0.5104	0.6464		-0.136
AntonioEnriquezGomez_10	right_only							3.0	5.0	3.0	3.0								0.6136	0.4577		0.1559
AntonioEnriquezGomez_11	right_only								8.0		6.0								0.5259	0.5709		-0.045
AntonioEnriquezGomez_12	right_only								8.0	1.0	5.0								0.485	0.4887		-0.0036
AntonioEnriquezGomez_16	right_only								8.0		6.0								0.5638	0.5603		0.0035
AntonioEnriquezGomez_22	right_only							5.0	3.0		6.0								0.7291	0.5331		0.196
AntonioEnriquezGomez_26	right_only								8.0		6.0								0.4527	0.6177		-0.1651
AntonioEnriquezGomez_27	right_only								8.0		6.0								0.6056	0.5716		0.0339
AntonioEnriquezGomez_32	right_only								8.0	2.0	3.0								0.5468	0.5697		-0.023
AntonioEnriquezGomez_33	right_only								8.0	1.0	5.0								0.484	0.4201		0.064
AntonioEnriquezGomez_4	right_only							1.0	7.0		6.0								0.4138	0.561		-0.1471
ArgensolaBartolome_1	right_only								8.0	2.0	4.0								0.6007	0.5408		0.0599
ArgensolaBartolome_100	right_only							3.0	5.0		6.0								0.5989	0.5615		0.0374
ArgensolaBartolome_103	right_only							1.0	7.0	3.0	3.0								0.4649	0.4255		0.0393
ArgensolaBartolome_106	right_only							4.0	4.0	2.0	4.0								0.595	0.4674		0.1277
ArgensolaBartolome_11	right_only								8.0	1.0	5.0								0.5505	0.4467		0.1039
ArgensolaBartolome_115	right_only							2.0	6.0	1.0	5.0								0.5485	0.5177		0.0307
ArgensolaBartolome_117	right_only							1.0	7.0	3.0	3.0								0.4611	0.4634		-0.0022
ArgensolaBartolome_118	right_only							2.0	6.0		6.0								0.5019	0.5312		-0.0293
ArgensolaBartolome_121	right_only							2.0	6.0		6.0								0.5199	0.5014		0.0185
ArgensolaBartolome_127	right_only								8.0		6.0								0.5582	0.5508		0.0073
ArgensolaBartolome_128	right_only								8.0		6.0								0.5408	0.5662		-0.0254
ArgensolaBartolome_14	right_only								8.0		6.0								0.5186	0.5806		-0.062
ArgensolaBartolome_142	right_only								8.0		6.0								0.5249	0.4835		0.0415
ArgensolaBartolome_147	right_only								8.0	1.0	5.0								0.6805	0.6156		0.0649
ArgensolaBartolome_151	right_only							2.0	6.0		6.0								0.7175	0.62		0.0975
ArgensolaBartolome_153	right_only							4.0	4.0	1.0	5.0								0.5312	0.5583		-0.0271
ArgensolaBartolome_157	right_only								8.0		6.0								0.4504	0.5312		-0.0809
ArgensolaBartolome_158	right_only								8.0		6.0								0.4504	0.5312		-0.0809
ArgensolaBartolome_19	right_only								8.0	1.0	5.0								0.6105	0.6128		-0.0023
ArgensolaBartolome_26	right_only							1.0	7.0	2.0	4.0								0.5785	0.5372		0.0413
ArgensolaBartolome_27	right_only							4.0	4.0	4.0	2.0								0.3929	0.4665		-0.0736
ArgensolaBartolome_30	right_only								8.0		6.0								0.5505	0.5054		0.045
ArgensolaBartolome_31	right_only								8.0	1.0	5.0								0.5505	0.4888		0.0617
ArgensolaBartolome_35	right_only							1.0	7.0	1.0	5.0								0.5319	0.5447		-0.0128
ArgensolaBartolome_37	right_only							1.0	7.0		6.0								0.6626	0.5567		0.1059
ArgensolaBartolome_38	right_only							1.0	7.0		6.0								0.6626	0.5567		0.1059
ArgensolaBartolome_44	right_only							1.0	7.0	3.0	3.0								0.5837	0.5901		-0.0064
ArgensolaBartolome_45	right_only							1.0	7.0	3.0	3.0								0.4883	0.4681		0.0203
ArgensolaBartolome_50	right_only							2.0	6.0	2.0	4.0								0.5407	0.4121		0.1286
ArgensolaBartolome_51	right_only							5.0	3.0	1.0	5.0								0.6501	0.5716		0.0785
ArgensolaBartolome_60	right_only								8.0	2.0	4.0								0.4913	0.4761		0.0152
ArgensolaBartolome_64	right_only							2.0	6.0	2.0	4.0								0.7092	0.5574		0.1517
ArgensolaBartolome_73	right_only								8.0		6.0								0.5046	0.5005		0.0041
ArgensolaBartolome_76	right_only							1.0	7.0		6.0								0.537	0.6414		-0.1044
ArgensolaBartolome_77	right_only							1.0	7.0		6.0								0.5198	0.4173		0.1025
ArgensolaBartolome_78	right_only							3.0	5.0	2.0	4.0								0.6865	0.6482		0.0383
ArgensolaBartolome_83	right_only								8.0	1.0	5.0								0.6971	0.5395		0.1575
ArgensolaBartolome_86	right_only							1.0	7.0	3.0	3.0								0.6267	0.6941		-0.0673
ArgensolaBartolome_90	right_only							3.0	5.0	1.0	5.0								0.4255	0.4837		-0.0582
ArgensolaBartolome_97	right_only							5.0	3.0	1.0	5.0								0.3712	0.5574		-0.1863
ArgensolaLupercio_13	right_only							1.0	7.0	1.0	5.0								0.5761	0.5489		0.0272
ArgensolaLupercio_2	right_only							1.0	7.0	1.0	5.0								0.5481	0.5858		-0.0377
ArgensolaLupercio_20	right_only								8.0		6.0								0.5441	0.4787		0.0653
ArgensolaLupercio_3	right_only								8.0	2.0	2.0								0.615	0.6631		-0.0481
ArgensolaLupercio_33	right_only							1.0	7.0	1.0	5.0								0.5348	0.5602		-0.0254
ArgensolaLupercio_37	right_only							1.0	7.0	2.0	4.0								0.5597	0.4982		0.0615
ArgensolaLupercio_40	right_only							1.0	7.0		6.0								0.58	0.4905		0.0895
ArgensolaLupercio_44	right_only								8.0		6.0								0.6108	0.4917		0.1191
ArgensolaLupercio_49	right_only								8.0	3.0	5.0								0.5622	0.4567		0.1055
ArgensolaLupercio_51	right_only							2.0	6.0	1.0	5.0								0.5019	0.5058		-0.0039
ArgensolaLupercio_55	right_only								8.0		6.0								0.5943	0.5295		0.0649
ArgensolaLupercio_56	right_only								8.0	4.0	2.0								0.5771	0.4397		0.1374
BaltasarDeAlcazar_10	right_only							3.0	5.0	1.0	5.0								0.548	0.5248		0.0232
BaltasarDeAlcazar_12	right_only							1.0	7.0		6.0								0.5657	0.6231		-0.0574
BaltasarDeAlcazar_3	right_only							2.0	6.0	2.0	4.0								0.5839	0.4591		0.1248
BaltasarDeAlcazar_4	right_only								8.0		6.0								0.5031	0.4551		0.048
BaltasarDeAlcazar_6	right_only							3.0	5.0	3.0	7.0								0.5092	0.4732		0.0361
BaltasarDeAlcazar_8	right_only								8.0	1.0	5.0								0.5576	0.5929		-0.0353
BernardinoDeRebolledo_2	right_only							2.0	6.0		6.0								0.5773	0.5343		0.0431
