SonnetID	AuthorID	Author	Gender	Date	joy_call	sadness_call	anger_call	fear_call	disgust_call
Cervantes_10	Cervantes	Cervantes	M	ND	0.7974683544303796	0.02564102564102566	0.07692307692307693	0.0	0.03749999999999998
Cervantes_12	Cervantes	Cervantes	M	ND	0.6329113924050631	0.01282051282051283	0.051282051282051266	0.026666666666666672	0.03749999999999998
Cervantes_12	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_13	Cervantes	Cervantes	M	ND	0.620253164556962	0.08974358974358976	0.0641025641025641	0.12	0.0
Cervantes_14	Cervantes	Cervantes	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
Cervantes_16	Cervantes	Cervantes	M	ND	0.620253164556962	0.02564102564102566	0.02564102564102566	0.026666666666666672	0.08750000000000002
Cervantes_17	Cervantes	Cervantes	M	ND	0.7063291139240506	0.051282051282051266	0.051282051282051266	0.25333333333333335	0.027500000000000024
Cervantes_18	Cervantes	Cervantes	M	ND	0.6582278481012658	0.15384615384615385	0.0641025641025641	0.18666666666666665	0.03749999999999998
Cervantes_18	Cervantes	Cervantes	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
Cervantes_18	Cervantes	Cervantes	M	ND	0.7341772151898733	0.0	0.10256410256410253	0.013333333333333364	0.0
Cervantes_21	Cervantes	Cervantes	M	ND	0.7721518987341769	0.11538461538461536	0.07692307692307693	0.14666666666666667	0.04999999999999999
Cervantes_21	Cervantes	Cervantes	M	ND	0.8101265822784809	0.10256410256410253	0.051282051282051266	0.08000000000000002	0.012500000000000011
Cervantes_22	Cervantes	Cervantes	M	ND	0.025316455696202556	0.6794871794871794	0.5897435897435896	0.6000000000000001	0.55
Cervantes_22	Cervantes	Cervantes	M	ND	0.0	0.641025641025641	0.6153846153846153	0.4666666666666666	0.6375
Cervantes_24	Cervantes	Cervantes	M	ND	0.7721518987341769	0.11538461538461536	0.07692307692307693	0.14666666666666667	0.04999999999999999
Cervantes_26	Cervantes	Cervantes	M	ND	0.7341772151898733	0.0	0.10256410256410253	0.013333333333333364	0.0
Cervantes_27	Cervantes	Cervantes	M	ND	0.6075949367088607	0.08974358974358976	0.0641025641025641	0.13333333333333336	0.08750000000000002
Cervantes_28	Cervantes	Cervantes	M	ND	0.03797468354430378	0.6794871794871794	0.35128205128205126	0.36000000000000004	0.22499999999999998
Cervantes_29	Cervantes	Cervantes	M	ND	0.6835443037974682	0.02564102564102566	0.10256410256410253	0.11199999999999999	0.09999999999999998
Cervantes_2	Cervantes	Cervantes	M	ND	0.025316455696202556	0.6794871794871794	0.5897435897435896	0.6000000000000001	0.55
Cervantes_30	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_31	Cervantes	Cervantes	M	ND	0.025316455696202556	0.6025641025641025	0.441025641025641	0.1973333333333333	0.32499999999999996
Cervantes_31	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_32	Cervantes	Cervantes	M	ND	0.7341772151898733	0.0	0.10256410256410253	0.013333333333333364	0.0
Cervantes_33	Cervantes	Cervantes	M	ND	0.0	0.641025641025641	0.6153846153846153	0.4666666666666666	0.6375
Cervantes_36	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_36	Cervantes	Cervantes	M	ND	0.7594936708860758	0.07692307692307693	0.0	0.026666666666666672	0.0
Cervantes_38	Cervantes	Cervantes	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
Cervantes_38	Cervantes	Cervantes	M	ND	0.6531645569620252	0.0	0.051282051282051266	0.06666666666666665	0.11249999999999999
Cervantes_3	Cervantes	Cervantes	M	ND	0.721518987341772	0.038461538461538436	0.08974358974358976	0.09333333333333338	0.012500000000000011
Cervantes_46	Cervantes	Cervantes	M	ND	0.7088607594936707	0.038461538461538436	0.038461538461538436	0.026666666666666672	0.11249999999999999
Cervantes_48	Cervantes	Cervantes	M	ND	0.6253164556962025	0.16666666666666663	0.07692307692307693	0.03999999999999998	0.125
Cervantes_52	Cervantes	Cervantes	M	ND	0.012658227848101278	0.8717948717948718	0.41025641025641024	0.6266666666666667	0.32499999999999996
Cervantes_53	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_54	Cervantes	Cervantes	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
Cervantes_54	Cervantes	Cervantes	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
Cervantes_55	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_56	Cervantes	Cervantes	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
Cervantes_56	Cervantes	Cervantes	M	ND	0.6329113924050631	0.02564102564102566	0.038461538461538436	0.09333333333333338	0.0
Cervantes_56	Cervantes	Cervantes	M	ND	0.6835443037974682	0.038461538461538436	0.038461538461538436	0.12	0.03749999999999998
Cervantes_58	Cervantes	Cervantes	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
Cervantes_58	Cervantes	Cervantes	M	ND	0.032911392405063244	0.3615384615384616	0.617948717948718	0.22133333333333333	0.4275
Cervantes_58	Cervantes	Cervantes	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
Cervantes_58	Cervantes	Cervantes	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
Cervantes_59	Cervantes	Cervantes	M	ND	0.7088607594936707	0.0	0.0	0.0	0.0
Cervantes_60	Cervantes	Cervantes	M	ND	0.0	0.6923076923076923	0.2564102564102564	0.52	0.275
Cervantes_68	Cervantes	Cervantes	M	ND	0.7594936708860758	0.08974358974358976	0.02564102564102566	0.12	0.07500000000000001
Cervantes_69	Cervantes	Cervantes	M	ND	0.7341772151898733	0.02564102564102566	0.038461538461538436	0.03999999999999998	0.025000000000000022
Cervantes_6	Cervantes	Cervantes	M	ND	0.7088607594936707	0.0	0.0	0.0	0.0
Cervantes_70	Cervantes	Cervantes	M	ND	0.9999999999999998	0.051282051282051266	0.02564102564102566	0.08000000000000002	0.0
Cervantes_70	Cervantes	Cervantes	M	ND	0.030379746835443033	0.5846153846153845	0.664102564102564	0.34400000000000003	0.15500000000000003
Cervantes_71	Cervantes	Cervantes	M	ND	0.6962025316455696	0.07692307692307693	0.051282051282051266	0.13333333333333336	0.025000000000000022
Cervantes_73	Cervantes	Cervantes	M	ND	0.050632911392405056	0.33333333333333326	0.46153846153846145	0.6533333333333333	0.175
Cervantes_73	Cervantes	Cervantes	M	ND	0.6658227848101264	0.17948717948717946	0.1282051282051282	0.17333333333333328	0.16749999999999998
Cervantes_75	Cervantes	Cervantes	M	ND	0.860759493670886	0.02564102564102566	0.0	0.0	0.0
Cervantes_75	Cervantes	Cervantes	M	ND	0.03797468354430378	0.5	0.3076923076923077	0.6266666666666667	0.30000000000000004
Cervantes_75	Cervantes	Cervantes	M	ND	0.8101265822784809	0.02564102564102566	0.038461538461538436	0.03999999999999998	0.0
CristobalDeVirues_10	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.025316455696202556	0.7307692307692307	0.7564102564102564	0.38666666666666666	0.65
CristobalDeVirues_1	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.6253164556962025	0.16666666666666663	0.07692307692307693	0.03999999999999998	0.125
CristobalDeVirues_2	CristobalDeVirues	Virués, Cristóbal de	M	ND	0.0	0.8846153846153846	0.7051282051282051	0.72	0.36250000000000004
CristobalDeVirues_2	CristobalDeVirues	Virués, Cristóbal de	M	ND	0.7721518987341769	0.0	0.02564102564102566	0.0	0.03749999999999998
CristobalDeVirues_4	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.6075949367088607	0.1282051282051282	0.1282051282051282	0.053333333333333344	0.0
CristobalDeVirues_5	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.025316455696202556	0.6794871794871794	0.5897435897435896	0.6000000000000001	0.55
CristobalDeVirues_6	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
CristobalDeVirues_7	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.6455696202531644	0.0641025641025641	0.10769230769230764	0.026666666666666672	0.0
CristobalDeVirues_7	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.6075949367088607	0.10256410256410253	0.038461538461538436	0.026666666666666672	0.03749999999999998
CristobalDeVirues_8	CristobalDeVirues	Virués,  Cristóbal de	M	ND	0.6582278481012658	0.01282051282051283	0.1282051282051282	0.27999999999999997	0.025000000000000022
DiegoHurtadoDeMendoza_10	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.012658227848101278	0.5256410256410255	0.6923076923076923	0.39999999999999997	0.5625
DiegoHurtadoDeMendoza_11	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.08860759493670889	0.6666666666666666	0.5641025641025641	0.4799999999999999	0.38749999999999996
DiegoHurtadoDeMendoza_12	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoHurtadoDeMendoza_17	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.7594936708860758	0.07692307692307693	0.0	0.026666666666666672	0.0
DiegoHurtadoDeMendoza_17	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.0	0.6923076923076923	0.2564102564102564	0.52	0.275
DiegoHurtadoDeMendoza_19	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.06329113924050633	0.6025641025641025	0.5384615384615384	0.4533333333333334	0.15000000000000002
DiegoHurtadoDeMendoza_1	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.10126582278481011	0.8076923076923077	0.4871794871794871	0.2933333333333334	0.16249999999999998
DiegoHurtadoDeMendoza_1	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.1265822784810126	0.46153846153846145	0.641025641025641	0.3466666666666666	0.3375
DiegoHurtadoDeMendoza_1	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoHurtadoDeMendoza_1	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.07594936708860761	0.6923076923076923	0.5384615384615384	0.6026666666666667	0.4125
DiegoHurtadoDeMendoza_20	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6329113924050631	0.02564102564102566	0.038461538461538436	0.09333333333333338	0.0
DiegoHurtadoDeMendoza_22	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.0	0.6923076923076923	0.2564102564102564	0.52	0.275
DiegoHurtadoDeMendoza_22	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6455696202531644	0.0641025641025641	0.10769230769230764	0.026666666666666672	0.0
DiegoHurtadoDeMendoza_22	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.08860759493670889	0.6666666666666666	0.5641025641025641	0.4799999999999999	0.38749999999999996
DiegoHurtadoDeMendoza_23	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.012658227848101278	0.5256410256410255	0.6923076923076923	0.39999999999999997	0.5625
DiegoHurtadoDeMendoza_24	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.7594936708860758	0.07692307692307693	0.0	0.026666666666666672	0.0
DiegoHurtadoDeMendoza_24	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6455696202531644	0.0641025641025641	0.10769230769230764	0.026666666666666672	0.0
DiegoHurtadoDeMendoza_26	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.620253164556962	0.08974358974358976	0.0641025641025641	0.12	0.0
DiegoHurtadoDeMendoza_27	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.620253164556962	0.038461538461538436	0.07692307692307693	0.06666666666666665	0.012500000000000011
DiegoHurtadoDeMendoza_27	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
DiegoHurtadoDeMendoza_27	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoHurtadoDeMendoza_2	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.03797468354430378	0.9102564102564101	0.7307692307692307	0.7733333333333334	0.575
DiegoHurtadoDeMendoza_30	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6329113924050631	0.02564102564102566	0.038461538461538436	0.09333333333333338	0.0
DiegoHurtadoDeMendoza_30	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoHurtadoDeMendoza_30	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6962025316455696	0.07692307692307693	0.051282051282051266	0.13333333333333336	0.025000000000000022
DiegoHurtadoDeMendoza_31	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6329113924050631	0.0	0.11538461538461536	0.013333333333333364	0.08750000000000002
DiegoHurtadoDeMendoza_33	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoHurtadoDeMendoza_33	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.10126582278481011	0.8076923076923077	0.4871794871794871	0.2933333333333334	0.16249999999999998
DiegoHurtadoDeMendoza_34	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.11392405063291139	0.051282051282051266	0.20512820512820512	0.6399999999999999	0.4375
DiegoHurtadoDeMendoza_35	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
DiegoHurtadoDeMendoza_35	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoHurtadoDeMendoza_38	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
DiegoHurtadoDeMendoza_38	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoHurtadoDeMendoza_39	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
DiegoHurtadoDeMendoza_40	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
DiegoHurtadoDeMendoza_40	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoHurtadoDeMendoza_41	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.0	0.6923076923076923	0.2564102564102564	0.52	0.275
DiegoHurtadoDeMendoza_42	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoHurtadoDeMendoza_42	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.6615384615384615	0.49743589743589733	0.27999999999999997	0.2
DiegoHurtadoDeMendoza_42	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
DiegoHurtadoDeMendoza_42	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.9615384615384615	0.39743589743589736	0.8933333333333333	0.375
DiegoHurtadoDeMendoza_43	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.7721518987341769	0.038461538461538436	0.07692307692307693	0.053333333333333344	0.11249999999999999
DiegoHurtadoDeMendoza_43	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.06329113924050633	0.4358974358974359	0.6794871794871794	0.38666666666666666	0.575
DiegoHurtadoDeMendoza_44	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoHurtadoDeMendoza_44	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.0	0.6923076923076923	0.2564102564102564	0.52	0.275
DiegoHurtadoDeMendoza_44	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.08860759493670889	0.5769230769230769	0.5	0.6399999999999999	0.38749999999999996
DiegoHurtadoDeMendoza_45	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.07594936708860761	0.6923076923076923	0.5384615384615384	0.6026666666666667	0.4125
DiegoHurtadoDeMendoza_46	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoHurtadoDeMendoza_49	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6455696202531644	0.0	0.028205128205128216	0.026666666666666672	0.05249999999999999
DiegoHurtadoDeMendoza_49	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.03797468354430378	0.6794871794871794	0.35128205128205126	0.36000000000000004	0.22499999999999998
DiegoHurtadoDeMendoza_4	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.29113924050632906	0.6025641025641025	0.02564102564102566	0.21333333333333332	0.03749999999999998
DiegoHurtadoDeMendoza_53	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6075949367088607	0.0	0.11538461538461536	0.013333333333333364	0.09999999999999998
DiegoHurtadoDeMendoza_54	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.025316455696202556	0.5641025641025641	0.7948717948717947	0.38666666666666666	0.2375
DiegoHurtadoDeMendoza_56	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
DiegoHurtadoDeMendoza_57	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.6538461538461537	0.8589743589743588	0.5066666666666666	0.75
DiegoHurtadoDeMendoza_58	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.050632911392405056	0.6615384615384615	0.49743589743589733	0.27999999999999997	0.2
DiegoHurtadoDeMendoza_58	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.620253164556962	0.038461538461538436	0.07692307692307693	0.06666666666666665	0.012500000000000011
DiegoHurtadoDeMendoza_5	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.07594936708860761	0.7051282051282051	0.47435897435897434	0.5733333333333333	0.26249999999999996
DiegoHurtadoDeMendoza_5	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.0	0.7282051282051281	0.7153846153846153	0.6533333333333333	0.7875000000000001
DiegoHurtadoDeMendoza_60	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.7974683544303796	0.0	0.01282051282051283	0.026666666666666672	0.025000000000000022
DiegoHurtadoDeMendoza_7	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoHurtadoDeMendoza_7	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.03797468354430378	0.9102564102564101	0.7307692307692307	0.7733333333333334	0.575
DiegoHurtadoDeMendoza_8	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.8987341772151896	0.0641025641025641	0.01282051282051283	0.06666666666666665	0.03749999999999998
DiegoHurtadoDeMendoza_8	DiegoHurtadoDeMendoza	Diego Hurtado de Mendoza	M	ND	0.10126582278481011	0.6666666666666666	0.39743589743589736	0.5866666666666667	0.09999999999999998
DiegoRamirezPagan_10	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoRamirezPagan_10	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.032911392405063244	0.3615384615384616	0.617948717948718	0.22133333333333333	0.4275
DiegoRamirezPagan_10	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.7721518987341769	0.11538461538461536	0.07692307692307693	0.14666666666666667	0.04999999999999999
DiegoRamirezPagan_10	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.6253164556962025	0.015384615384615385	0.0641025641025641	0.013333333333333364	0.012500000000000011
DiegoRamirezPagan_11	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.025316455696202556	0.6794871794871794	0.5897435897435896	0.6000000000000001	0.55
DiegoRamirezPagan_3	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.8101265822784809	0.0	0.051282051282051266	0.013333333333333364	0.0625
DiegoRamirezPagan_4	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoRamirezPagan_5	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.7721518987341769	0.0	0.02564102564102566	0.0	0.03749999999999998
DiegoRamirezPagan_6	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.822784810126582	0.14102564102564102	0.051282051282051266	0.2933333333333334	0.025000000000000022
DiegoRamirezPagan_6	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.0	0.6794871794871794	0.5128205128205128	0.6320000000000001	0.5
DiegoRamirezPagan_7	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoRamirezPagan_7	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.7088607594936707	0.0	0.0	0.0	0.0
DiegoRamirezPagan_9	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.6835443037974682	0.038461538461538436	0.038461538461538436	0.12	0.03749999999999998
DiegoRamirezPagan_9	DiegoRamirezPagan	Ramírez  Pagan,  Diego	M	ND	0.7974683544303796	0.0	0.01282051282051283	0.026666666666666672	0.025000000000000022
DiegoXimenezAyllon_12	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
DiegoXimenezAyllon_12	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.620253164556962	0.08974358974358976	0.0641025641025641	0.12	0.0
DiegoXimenezAyllon_13	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.620253164556962	0.08974358974358976	0.0641025641025641	0.12	0.0
DiegoXimenezAyllon_14	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.7974683544303796	0.0	0.01282051282051283	0.026666666666666672	0.025000000000000022
DiegoXimenezAyllon_14	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.050632911392405056	0.423076923076923	0.7307692307692307	0.27999999999999997	0.55
DiegoXimenezAyllon_15	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.620253164556962	0.08974358974358976	0.0641025641025641	0.12	0.0
DiegoXimenezAyllon_16	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.012658227848101278	0.6282051282051282	0.423076923076923	0.6320000000000001	0.22499999999999998
DiegoXimenezAyllon_16	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.7088607594936707	0.038461538461538436	0.038461538461538436	0.026666666666666672	0.11249999999999999
DiegoXimenezAyllon_16	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.620253164556962	0.08974358974358976	0.0641025641025641	0.12	0.0
DiegoXimenezAyllon_17	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6329113924050631	0.01282051282051283	0.051282051282051266	0.026666666666666672	0.03749999999999998
DiegoXimenezAyllon_17	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoXimenezAyllon_17	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.7341772151898733	0.0641025641025641	0.02564102564102566	0.06666666666666665	0.0
DiegoXimenezAyllon_19	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6075949367088607	0.1282051282051282	0.1282051282051282	0.053333333333333344	0.0
DiegoXimenezAyllon_19	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6455696202531644	0.0641025641025641	0.10769230769230764	0.026666666666666672	0.0
DiegoXimenezAyllon_21	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6582278481012658	0.15384615384615385	0.0641025641025641	0.18666666666666665	0.03749999999999998
DiegoXimenezAyllon_22	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.7341772151898733	0.0641025641025641	0.02564102564102566	0.06666666666666665	0.0
DiegoXimenezAyllon_23	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6835443037974682	0.1923076923076923	0.0641025641025641	0.2933333333333334	0.0625
DiegoXimenezAyllon_23	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoXimenezAyllon_23	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6708860759493669	0.01282051282051283	0.02564102564102566	0.06666666666666665	0.04999999999999999
DiegoXimenezAyllon_24	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6962025316455696	0.07692307692307693	0.051282051282051266	0.13333333333333336	0.025000000000000022
DiegoXimenezAyllon_24	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6708860759493669	0.0	0.01282051282051283	0.013333333333333364	0.025000000000000022
DiegoXimenezAyllon_25	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6835443037974682	0.038461538461538436	0.038461538461538436	0.12	0.03749999999999998
DiegoXimenezAyllon_26	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6708860759493669	0.01282051282051283	0.02564102564102566	0.06666666666666665	0.04999999999999999
DiegoXimenezAyllon_26	DiegoXimenezAyllon	Diego Ximenez Ayllon	M	ND	0.6253164556962025	0.015384615384615385	0.0641025641025641	0.013333333333333364	0.012500000000000011
