SonnetID	joy	sadness	anger	fear	disgust
LuisDeUlloaYPereira_32	1	0	0	0	0
LuisDeUlloaYPereira_33	2	0	0	0	0
LuisDeUlloaYPereira_34	1	0	0	0	0
LuisDeUlloaYPereira_35	0	1	0	1	0
LuisDeUlloaYPereira_38	0	0	1	1	0
LuisDeUlloaYPereira_39	1	0	0	0	0
LuisDeUlloaYPereira_4	0	1	0	0	0
LuisDeUlloaYPereira_41	0	0	0	0	1
LuisDeUlloaYPereira_42	0	1	1	1	0
LuisDeUlloaYPereira_44	1	0	0	0	0
LuisDeUlloaYPereira_45	0	2	0	1	0
LuisDeUlloaYPereira_46	0	2	3	2	0
LuisDeUlloaYPereira_47	0	1	1	0	0
LuisDeUlloaYPereira_5	1	1	1	0	1
LuisDeUlloaYPereira_50	0	0	1	1	0
LuisDeUlloaYPereira_51	1	0	0	0	0
LuisDeUlloaYPereira_53	0	2	0	0	0
LuisDeUlloaYPereira_55	0	1	1	1	0
LuisDeUlloaYPereira_58	1	0	0	0	0
LuisDeUlloaYPereira_59	1	0	0	0	0
LuisDeUlloaYPereira_60	0	2	1	2	0
LuisDeUlloaYPereira_63	0	1	0	1	0
LuisDeUlloaYPereira_65	1	0	0	0	0
LuisDeUlloaYPereira_66	1	0	0	0	0
LuisDeUlloaYPereira_68	1	2	0	1	0
LuisDeUlloaYPereira_7	2	0	0	0	0
LuisDeUlloaYPereira_70	1	1	1	0	0
LuisDeUlloaYPereira_72	0	0	0	1	0
LuisDeUlloaYPereira_73	0	0	1	1	0
LuisDeUlloaYPereira_74	1	1	0	1	0
LuisDeUlloaYPereira_75	2	0	0	0	0
LuisDeUlloaYPereira_76	0	2	1	2	0
LuisDeUlloaYPereira_79	1	0	0	0	0
LuisDeUlloaYPereira_8	0	1	0	1	0
LuisDeUlloaYPereira_81	1	1	0	1	0
LuisDeUlloaYPereira_82	1	0	0	0	0
LuisDeUlloaYPereira_83	1	0	0	1	0
LuisDeUlloaYPereira_86	0	1	0	1	0
LuisDeUlloaYPereira_87	0	0	1	0	0
LuisDeUlloaYPereira_88	1	0	0	0	0
LuisDeUlloaYPereira_9	0	1	0	2	0
LuisDeUlloaYPereira_90	2	0	0	0	0
LuisDeUlloaYPereira_92	2	0	0	0	0
LuisDeUlloaYPereira_94	0	1	0	0	0
LuisDeUlloaYPereira_95	1	0	0	0	0
LuisMartinDeLaPlaza_1	2	0	0	0	0
LuisMartinDeLaPlaza_11	1	1	0	0	0
LuisMartinDeLaPlaza_12	0	1	0	1	0
LuisMartinDeLaPlaza_13	1	1	0	1	0
LuisMartinDeLaPlaza_17	1	0	0	0	0
LuisMartinDeLaPlaza_18	1	0	0	0	0
LuisMartinDeLaPlaza_2	1	1	0	0	0
LuisMartinDeLaPlaza_4	1	2	0	1	0
LuisMartinDeLaPlaza_5	1	0	0	0	0
LuisMartinDeLaPlaza_8	3	0	0	0	0
MiraDeAmescua_10	1	0	1	1	1
MiraDeAmescua_11	0	1	0	0	0
MiraDeAmescua_13	1	0	0	0	0
MiraDeAmescua_14	1	1	0	1	0
MiraDeAmescua_16	2	0	0	0	0
MiraDeAmescua_17	2	0	0	0	0
MiraDeAmescua_19	1	0	0	0	0
MiraDeAmescua_2	1	0	0	0	0
MiraDeAmescua_22	1	1	0	1	0
MiraDeAmescua_23	1	0	0	0	0
MiraDeAmescua_25	0	1	0	0	0
MiraDeAmescua_26	1	0	0	0	0
MiraDeAmescua_28	0	0	0	1	0
MiraDeAmescua_29	1	0	0	0	0
MiraDeAmescua_30	1	1	0	1	0
MiraDeAmescua_31	1	1	1	0	1
MiraDeAmescua_32	2	0	0	0	0
MiraDeAmescua_4	1	1	0	0	0
MiraDeAmescua_5	1	0	0	0	0
MiraDeAmescua_6	1	0	0	1	0
MiraDeAmescua_8	1	0	1	0	0
MiraDeAmescua_9	0	1	0	0	0
PantaleonDeRibera_1	2	1	0	0	0
PantaleonDeRibera_10	1	0	0	0	0
PantaleonDeRibera_11	1	0	0	0	0
PantaleonDeRibera_13	1	1	1	1	0
PantaleonDeRibera_14	1	0	0	0	0
PantaleonDeRibera_16	1	0	0	0	0
PantaleonDeRibera_17	2	0	0	0	0
PantaleonDeRibera_2	3	0	0	0	0
PantaleonDeRibera_3	1	0	1	0	0
PantaleonDeRibera_8	3	0	0	0	0
PantaleonDeRibera_9	1	0	0	0	0
PedroDePadilla_11	1	0	0	0	0
PedroDePadilla_12	3	1	0	1	0
PedroDePadilla_13	1	0	0	0	0
PedroDePadilla_16	1	0	0	0	0
PedroDePadilla_17	0	1	0	0	0
PedroDePadilla_18	1	0	0	0	0
PedroDePadilla_20	1	1	0	1	0
PedroDePadilla_21	1	0	0	0	0
PedroDePadilla_22	2	0	0	0	0
PedroDePadilla_24	1	0	0	0	0
PedroDePadilla_26	1	0	0	0	0
PedroDePadilla_27	2	0	0	0	0
PedroDePadilla_29	1	0	0	0	0
PedroDePadilla_3	2	0	0	0	0
PedroDePadilla_30	1	0	0	0	0
PedroDePadilla_33	1	0	0	0	0
PedroDePadilla_34	0	3	0	1	0
PedroDePadilla_36	1	2	1	3	0
PedroDePadilla_37	1	0	0	0	0
PedroDePadilla_39	1	0	0	0	0
PedroDePadilla_40	2	0	0	0	0
PedroDePadilla_43	2	0	0	0	0
PedroDePadilla_6	0	0	1	0	0
PedroDePadilla_7	1	1	0	1	0
PedroDePadilla_8	0	1	0	0	0
PedroDePadilla_9	1	0	0	0	0
PedroEspinosa_1	1	0	0	0	0
PedroEspinosa_11	0	1	0	0	0
PedroEspinosa_13	0	1	0	0	0
PedroEspinosa_15	1	0	0	0	0
PedroEspinosa_17	0	1	0	0	0
PedroEspinosa_18	2	0	0	0	0
PedroEspinosa_19	1	1	0	0	0
PedroEspinosa_2	0	0	0	1	0
PedroEspinosa_5	1	0	0	0	0
PedroEspinosa_6	0	1	1	0	0
PedroEspinosa_7	0	1	0	0	0
PedroEspinosa_8	1	0	0	0	0
PedroEspinosa_9	1	0	0	0	0
PedroSotoDeRojas_1	0	0	1	1	0
PedroSotoDeRojas_100	2	1	0	1	0
PedroSotoDeRojas_101	0	0	1	0	0
PedroSotoDeRojas_102	1	0	0	0	0
PedroSotoDeRojas_103	1	0	0	0	0
PedroSotoDeRojas_106	2	0	0	0	0
PedroSotoDeRojas_108	1	2	1	1	1
PedroSotoDeRojas_11	0	0	0	1	0
PedroSotoDeRojas_111	1	0	1	0	0
PedroSotoDeRojas_112	0	1	0	0	0
PedroSotoDeRojas_113	1	0	0	0	0
PedroSotoDeRojas_114	0	1	0	0	0
PedroSotoDeRojas_117	0	0	1	0	0
PedroSotoDeRojas_118	1	0	0	0	0
PedroSotoDeRojas_12	1	0	0	0	0
PedroSotoDeRojas_120	1	1	0	0	0
PedroSotoDeRojas_121	0	1	1	1	0
PedroSotoDeRojas_123	1	0	0	0	0
PedroSotoDeRojas_124	1	0	0	0	0
PedroSotoDeRojas_13	1	0	0	1	0
PedroSotoDeRojas_15	0	1	0	1	0
PedroSotoDeRojas_16	0	0	1	0	0
PedroSotoDeRojas_17	1	0	1	0	0
PedroSotoDeRojas_2	3	0	0	0	0
PedroSotoDeRojas_21	1	0	0	0	0
PedroSotoDeRojas_22	1	0	0	0	0
PedroSotoDeRojas_24	0	2	1	1	0
PedroSotoDeRojas_26	1	0	0	0	0
PedroSotoDeRojas_27	2	0	0	0	0
PedroSotoDeRojas_28	1	1	0	0	0
PedroSotoDeRojas_29	1	0	0	0	0
PedroSotoDeRojas_30	1	0	0	0	0
PedroSotoDeRojas_32	1	0	0	0	0
PedroSotoDeRojas_33	1	0	1	0	0
PedroSotoDeRojas_34	1	0	0	0	0
PedroSotoDeRojas_35	2	0	0	0	0
PedroSotoDeRojas_39	1	0	0	0	0
PedroSotoDeRojas_4	1	0	0	0	0
PedroSotoDeRojas_40	1	0	0	0	0
PedroSotoDeRojas_42	0	1	0	0	0
PedroSotoDeRojas_43	0	1	0	0	0
PedroSotoDeRojas_49	1	1	0	1	0
PedroSotoDeRojas_50	2	0	0	0	0
PedroSotoDeRojas_53	1	0	0	0	0
PedroSotoDeRojas_54	1	0	0	0	0
PedroSotoDeRojas_55	2	0	0	0	0
PedroSotoDeRojas_56	2	0	0	1	0
PedroSotoDeRojas_57	1	0	0	0	0
PedroSotoDeRojas_60	2	0	0	0	0
PedroSotoDeRojas_61	2	0	0	0	0
PedroSotoDeRojas_62	1	0	0	0	0
PedroSotoDeRojas_63	1	1	0	1	0
PedroSotoDeRojas_67	1	0	0	0	0
PedroSotoDeRojas_7	0	0	0	1	0
PedroSotoDeRojas_70	0	1	0	0	0
PedroSotoDeRojas_71	1	0	0	0	0
PedroSotoDeRojas_72	3	1	0	0	0
PedroSotoDeRojas_73	2	0	0	0	0
PedroSotoDeRojas_74	1	0	0	0	0
PedroSotoDeRojas_76	2	0	0	0	0
PedroSotoDeRojas_77	0	2	0	1	0
PedroSotoDeRojas_78	0	1	1	0	1
PedroSotoDeRojas_79	0	1	0	1	0
PedroSotoDeRojas_80	1	0	0	0	0
PedroSotoDeRojas_81	1	1	0	1	0
PedroSotoDeRojas_82	0	1	0	0	0
PedroSotoDeRojas_84	1	0	0	0	0
PedroSotoDeRojas_87	0	1	0	0	0
PedroSotoDeRojas_91	0	2	2	0	1
PedroSotoDeRojas_92	1	0	1	0	0
PedroSotoDeRojas_93	1	2	0	0	0
PedroSotoDeRojas_94	1	0	0	0	0
PedroSotoDeRojas_96	1	0	0	1	0
PedroSotoDeRojas_97	1	0	0	0	0
PedroSotoDeRojas_98	1	0	0	0	0
PoloDeMedina_1	1	0	0	0	0
PoloDeMedina_12	0	1	0	1	0
PoloDeMedina_14	1	0	0	0	0
PoloDeMedina_15	2	1	0	0	0
PoloDeMedina_19	1	1	0	1	0
PoloDeMedina_2	0	1	0	0	0
PoloDeMedina_20	1	0	0	0	0
PoloDeMedina_21	0	1	1	1	0
PoloDeMedina_3	1	1	0	0	0
PoloDeMedina_4	1	0	0	0	0
PoloDeMedina_5	0	2	1	2	0
PoloDeMedina_6	2	0	0	0	0
PoloDeMedina_7	2	0	0	0	0
PoloDeMedina_8	2	0	1	0	0
PoloDeMedina_9	2	0	0	0	0
Quevedo_100	2	0	0	0	0
Quevedo_101	1	0	0	0	0
Quevedo_102	1	0	0	0	0
Quevedo_103	3	0	0	0	0
Quevedo_106	1	2	1	2	0
Quevedo_109	0	0	0	1	0
Quevedo_11	1	1	0	0	0
Quevedo_111	0	1	0	0	0
Quevedo_112	0	0	0	1	0
Quevedo_113	3	1	0	0	0
Quevedo_114	1	0	0	0	0
Quevedo_116	2	1	0	0	0
Quevedo_117	3	0	0	0	0
Quevedo_12	3	0	0	0	0
Quevedo_120	1	0	0	0	0
Quevedo_122	0	1	0	1	0
Quevedo_124	0	0	1	0	0
Quevedo_125	1	0	0	0	0
Quevedo_126	1	0	0	0	0
Quevedo_127	1	2	1	1	0
Quevedo_128	2	0	0	0	0
Quevedo_129	1	0	0	0	0
Quevedo_131	2	0	0	0	0
Quevedo_133	1	0	0	1	0
Quevedo_134	1	0	0	0	0
Quevedo_135	1	0	0	0	0
Quevedo_137	2	1	0	1	0
Quevedo_138	1	0	0	0	0
Quevedo_140	1	1	0	0	0
Quevedo_141	1	1	0	1	0
Quevedo_142	1	0	0	2	0
Quevedo_144	1	0	0	0	0
Quevedo_145	1	1	0	2	0
Quevedo_146	2	0	0	0	0
Quevedo_148	0	1	0	0	0
Quevedo_149	1	0	0	0	0
Quevedo_15	1	0	0	0	0
Quevedo_150	1	0	0	0	0
Quevedo_152	0	0	1	1	0
Quevedo_153	1	0	0	0	0
Quevedo_154	2	0	0	0	0
Quevedo_155	1	0	0	0	0
Quevedo_156	1	0	0	0	0
Quevedo_157	1	2	0	1	0
Quevedo_158	2	0	0	0	0
Quevedo_159	1	0	0	0	0
Quevedo_16	2	0	0	0	0
Quevedo_160	1	0	0	0	0
Quevedo_162	1	0	0	0	0
Quevedo_163	2	1	0	1	0
Quevedo_164	0	1	0	1	0
Quevedo_169	0	0	1	1	0
Quevedo_170	2	0	0	1	1
Quevedo_173	0	1	0	0	0
Quevedo_174	0	1	1	0	0
Quevedo_177	1	0	0	0	0
Quevedo_179	1	0	0	0	0
Quevedo_182	1	1	0	1	0
Quevedo_184	1	0	0	0	0
Quevedo_185	0	0	0	1	1
Quevedo_186	0	1	0	0	0
Quevedo_187	1	0	0	0	0
Quevedo_189	1	0	0	0	0
Quevedo_19	1	0	0	0	0
Quevedo_191	0	1	0	0	0
Quevedo_192	0	2	0	1	0
Quevedo_195	2	0	0	0	0
Quevedo_196	1	0	0	0	0
Quevedo_199	1	0	0	0	0
Quevedo_201	1	0	0	0	0
Quevedo_204	0	0	0	2	0
Quevedo_206	2	0	0	0	0
Quevedo_207	3	0	0	0	0
Quevedo_21	1	0	0	0	0
Quevedo_210	1	0	1	0	0
Quevedo_211	2	1	1	0	1
Quevedo_212	0	0	0	1	0
Quevedo_213	1	0	0	0	0
Quevedo_216	0	1	0	0	0
Quevedo_217	1	0	0	0	0
Quevedo_218	3	1	0	0	0
Quevedo_219	0	0	1	0	0
Quevedo_22	1	0	1	2	0
Quevedo_220	1	0	0	0	0
Quevedo_221	2	0	0	0	0
Quevedo_223	1	0	0	0	0
Quevedo_225	0	1	0	0	0
Quevedo_23	1	1	1	0	0
Quevedo_230	1	0	0	0	0
Quevedo_231	3	0	0	0	0
Quevedo_234	0	1	1	1	1
Quevedo_238	1	0	1	0	0
Quevedo_24	1	0	0	0	0
Quevedo_240	1	0	0	0	0
Quevedo_245	1	0	0	0	0
Quevedo_247	1	1	0	1	0
Quevedo_249	2	0	0	0	0
Quevedo_25	1	1	0	0	0
Quevedo_250	0	0	0	0	1
Quevedo_251	1	1	0	1	0
Quevedo_252	0	2	1	1	0
Quevedo_253	0	1	0	1	0
Quevedo_255	1	0	0	0	0
Quevedo_26	0	0	0	1	0
Quevedo_260	1	0	0	0	0
Quevedo_264	0	0	1	0	0
Quevedo_268	0	0	0	0	1
Quevedo_269	1	0	0	0	0
Quevedo_274	0	1	0	0	0
Quevedo_276	1	0	0	0	0
Quevedo_277	1	1	0	0	0
Quevedo_278	0	1	0	1	1
Quevedo_28	2	0	0	0	0
Quevedo_280	1	0	0	0	0
Quevedo_281	1	0	0	0	0
Quevedo_283	2	1	0	0	0
Quevedo_286	2	0	0	0	0
Quevedo_289	0	0	0	0	1
Quevedo_290	1	0	0	0	0
Quevedo_291	1	1	0	0	0
Quevedo_295	2	0	0	0	0
Quevedo_303	1	0	0	0	0
Quevedo_304	0	0	1	1	1
Quevedo_305	1	1	0	0	0
Quevedo_306	1	0	0	0	0
Quevedo_307	1	0	0	0	0
Quevedo_308	2	0	0	0	0
Quevedo_309	1	0	0	1	0
Quevedo_310	0	0	1	0	0
Quevedo_311	0	1	0	1	0
Quevedo_312	2	0	1	2	0
Quevedo_313	1	0	0	0	0
Quevedo_314	1	0	0	1	0
Quevedo_316	1	0	0	0	0
Quevedo_317	1	0	0	0	0
Quevedo_321	1	1	2	1	1
Quevedo_322	1	0	0	0	0
Quevedo_323	1	1	1	1	0
Quevedo_324	0	0	0	1	0
Quevedo_325	0	0	0	1	0
Quevedo_326	3	0	0	0	0
Quevedo_328	1	2	0	0	0
Quevedo_329	1	2	0	1	0
Quevedo_330	0	0	1	2	0
Quevedo_331	5	0	0	0	0
Quevedo_332	1	0	0	0	0
Quevedo_338	3	1	0	0	0
Quevedo_339	1	0	0	0	0
Quevedo_34	1	0	0	0	0
Quevedo_342	0	2	0	2	0
Quevedo_343	2	0	0	0	0
Quevedo_344	2	0	0	1	0
Quevedo_345	1	1	0	1	0
Quevedo_346	1	1	0	0	0
Quevedo_347	0	1	0	0	0
Quevedo_348	1	1	0	0	0
Quevedo_349	0	1	0	1	0
Quevedo_351	0	1	0	0	0
Quevedo_354	1	0	0	0	0
Quevedo_355	0	1	0	0	0
Quevedo_357	1	0	0	0	0
Quevedo_358	1	1	1	0	1
Quevedo_359	1	1	0	0	0
Quevedo_36	1	2	0	1	0
Quevedo_360	2	0	0	0	0
Quevedo_362	1	0	0	0	0
Quevedo_363	1	0	0	1	0
Quevedo_364	2	1	0	1	0
Quevedo_365	1	2	0	1	0
Quevedo_366	1	1	0	0	0
Quevedo_367	1	0	0	0	0
Quevedo_368	1	0	0	0	0
Quevedo_369	1	0	0	0	0
Quevedo_37	2	3	1	0	1
Quevedo_372	1	0	0	0	0
Quevedo_373	0	1	0	1	0
Quevedo_374	1	0	0	0	0
Quevedo_375	1	0	0	0	0
Quevedo_376	0	1	0	0	0
Quevedo_379	1	1	0	0	0
Quevedo_38	1	0	0	0	0
Quevedo_380	0	1	1	0	0
Quevedo_383	0	1	0	0	0
Quevedo_384	1	0	0	0	0
Quevedo_385	2	0	0	0	0
Quevedo_386	0	1	0	1	0
Quevedo_388	0	1	0	0	0
Quevedo_39	2	1	0	0	0
Quevedo_390	2	0	0	0	0
Quevedo_391	1	0	0	0	0
Quevedo_393	2	0	0	0	0
Quevedo_399	0	0	0	1	0
Quevedo_4	0	1	0	1	0
Quevedo_40	1	1	0	0	0
Quevedo_400	0	0	1	1	0
Quevedo_401	1	0	0	0	0
Quevedo_404	1	2	0	1	0
Quevedo_405	0	0	0	1	0
Quevedo_409	0	1	0	0	0
Quevedo_410	0	1	0	0	0
Quevedo_416	1	0	0	0	0
Quevedo_417	1	1	0	0	0
Quevedo_418	1	1	0	1	0
Quevedo_419	1	0	0	0	0
Quevedo_421	2	0	0	0	0
Quevedo_422	1	0	0	0	0
Quevedo_426	0	1	0	0	0
Quevedo_427	1	0	0	0	0
Quevedo_428	0	0	0	1	0
Quevedo_429	1	0	0	0	0
Quevedo_43	0	2	1	2	0
Quevedo_430	0	1	1	0	0
Quevedo_432	1	0	0	0	0
Quevedo_434	1	0	0	0	0
Quevedo_435	2	0	0	0	0
Quevedo_436	1	0	0	0	0
Quevedo_437	0	1	0	1	0
Quevedo_443	1	0	1	1	1
Quevedo_444	1	0	0	0	0
Quevedo_445	1	1	0	0	0
Quevedo_446	2	0	0	0	0
Quevedo_450	0	1	0	0	0
Quevedo_452	1	1	0	0	0
Quevedo_454	0	1	1	1	0
Quevedo_455	1	0	0	0	0
Quevedo_456	2	0	0	0	0
Quevedo_457	1	0	0	0	0
Quevedo_458	0	1	0	0	0
Quevedo_459	1	1	0	1	0
Quevedo_46	2	0	0	0	0
Quevedo_460	1	1	0	0	0
Quevedo_461	0	1	0	0	0
Quevedo_462	1	0	0	0	0
Quevedo_463	1	0	0	0	0
Quevedo_465	0	0	1	0	0
Quevedo_467	0	2	0	1	0
Quevedo_47	1	0	0	0	0
Quevedo_470	1	1	0	0	0
Quevedo_471	0	0	0	0	1
Quevedo_472	2	0	0	0	0
Quevedo_474	1	0	0	0	0
Quevedo_476	1	0	0	0	0
Quevedo_477	1	2	0	1	0
Quevedo_478	0	1	1	1	0
Quevedo_48	0	1	0	0	0
Quevedo_480	2	0	0	0	0
Quevedo_481	2	0	0	0	0
Quevedo_482	2	1	0	0	0
Quevedo_483	1	0	0	0	0
Quevedo_485	2	0	0	0	0
Quevedo_487	0	0	0	1	0
Quevedo_490	0	0	1	1	0
Quevedo_491	0	1	0	0	0
Quevedo_494	1	1	0	1	0
Quevedo_496	3	0	0	0	0
Quevedo_497	2	0	0	0	0
Quevedo_498	0	0	0	1	0
Quevedo_499	0	1	0	0	0
Quevedo_5	2	0	0	0	0
Quevedo_50	1	0	0	0	0
Quevedo_501	0	0	0	1	0
Quevedo_503	1	0	0	0	0
Quevedo_504	2	0	0	0	0
Quevedo_505	2	0	0	1	0
Quevedo_506	0	1	0	1	0
Quevedo_507	0	1	0	1	0
Quevedo_508	2	1	0	1	1
Quevedo_509	1	0	0	0	0
Quevedo_51	2	1	0	0	0
Quevedo_510	1	0	0	0	0
Quevedo_511	0	1	0	0	0
Quevedo_515	1	0	0	0	0
Quevedo_516	0	1	0	1	0
Quevedo_54	1	0	0	0	0
Quevedo_55	1	0	0	0	0
Quevedo_57	2	0	0	0	0
Quevedo_58	2	0	0	0	0
Quevedo_59	1	1	0	0	0
Quevedo_61	1	1	0	0	0
Quevedo_62	0	1	1	1	0
Quevedo_64	0	1	0	0	0
Quevedo_66	0	0	0	1	0
Quevedo_68	1	1	0	1	0
Quevedo_69	2	1	0	0	0
Quevedo_72	1	0	0	0	0
Quevedo_73	1	0	0	0	0
Quevedo_74	1	0	0	0	0
Quevedo_75	0	0	1	1	0
Quevedo_77	3	0	0	0	0
Quevedo_78	1	0	0	1	0
Quevedo_79	1	0	0	0	0
Quevedo_81	3	0	1	0	0
Quevedo_82	1	0	0	0	0
Quevedo_85	1	1	0	0	0
Quevedo_86	1	0	0	0	0
Quevedo_88	2	1	0	1	0
Quevedo_89	1	0	0	0	0
Quevedo_9	0	1	0	1	0
Quevedo_90	1	0	0	0	0
Quevedo_91	0	1	0	1	0
Quevedo_92	1	0	0	0	0
Quevedo_94	1	1	0	0	0
Quevedo_95	2	1	0	0	0
Quevedo_97	0	0	1	0	0
Quevedo_98	1	0	0	0	0
ReyDeArtieda_10	1	1	0	1	0
ReyDeArtieda_11	1	0	0	0	0
ReyDeArtieda_3	0	0	1	0	0
ReyDeArtieda_6	1	0	0	0	0
TirsoDeMolina_1	0	0	1	1	0
TirsoDeMolina_10	1	0	0	0	0
TirsoDeMolina_14	0	0	0	1	0
TirsoDeMolina_16	1	0	1	0	0
TirsoDeMolina_17	1	0	0	0	0
TirsoDeMolina_18	1	0	0	0	0
TirsoDeMolina_19	0	0	0	1	0
TirsoDeMolina_2	0	1	1	0	0
TirsoDeMolina_21	1	0	0	0	0
TirsoDeMolina_25	0	0	1	0	0
TirsoDeMolina_26	2	0	0	0	0
TirsoDeMolina_27	1	0	0	0	0
TirsoDeMolina_3	2	0	0	0	0
TirsoDeMolina_30	0	1	1	1	0
TirsoDeMolina_31	2	0	0	0	0
TirsoDeMolina_32	0	0	0	1	0
TirsoDeMolina_33	1	0	0	0	0
TirsoDeMolina_35	2	0	0	0	0
TirsoDeMolina_37	1	0	0	0	0
TirsoDeMolina_38	0	0	0	1	0
TirsoDeMolina_39	0	1	0	0	0
TirsoDeMolina_4	1	0	0	0	0
TirsoDeMolina_40	0	1	0	1	0
TirsoDeMolina_43	0	1	0	1	0
TirsoDeMolina_45	1	0	0	0	0
TirsoDeMolina_46	1	1	1	1	0
TirsoDeMolina_47	1	0	0	0	0
TirsoDeMolina_49	1	0	0	0	0
TirsoDeMolina_5	1	0	0	0	0
TirsoDeMolina_52	1	0	1	0	0
TirsoDeMolina_53	1	0	0	0	0
TirsoDeMolina_55	1	0	0	0	0
TirsoDeMolina_56	2	1	0	0	0
TirsoDeMolina_6	1	1	0	0	0
TrilloYFigueroa_1	1	1	0	0	0
TrilloYFigueroa_11	1	0	0	0	0
TrilloYFigueroa_13	1	1	1	1	0
TrilloYFigueroa_14	1	0	0	0	0
TrilloYFigueroa_15	1	0	0	0	0
TrilloYFigueroa_17	0	1	0	1	0
TrilloYFigueroa_18	0	1	0	0	0
TrilloYFigueroa_19	0	1	0	0	0
TrilloYFigueroa_20	1	0	0	0	0
TrilloYFigueroa_22	1	1	0	1	0
TrilloYFigueroa_23	1	0	0	0	0
TrilloYFigueroa_24	0	1	1	0	0
TrilloYFigueroa_25	1	0	0	1	0
TrilloYFigueroa_26	1	0	0	0	0
TrilloYFigueroa_27	1	0	0	0	0
TrilloYFigueroa_28	1	0	0	1	0
TrilloYFigueroa_30	0	1	0	0	0
TrilloYFigueroa_31	2	0	0	0	0
TrilloYFigueroa_32	1	0	0	0	0
TrilloYFigueroa_35	1	0	0	0	0
TrilloYFigueroa_39	1	0	0	0	0
TrilloYFigueroa_4	0	0	0	1	0
TrilloYFigueroa_41	1	0	0	0	0
TrilloYFigueroa_42	1	0	0	0	0
TrilloYFigueroa_44	1	0	2	0	0
TrilloYFigueroa_45	1	0	0	0	0
TrilloYFigueroa_46	1	0	0	0	0
TrilloYFigueroa_47	0	1	0	0	0
TrilloYFigueroa_48	1	1	0	0	0
TrilloYFigueroa_8	2	0	0	0	0
TrilloYFigueroa_9	0	0	0	1	0
s001g_0001	2	0	0	0	0
s002g_0003	0	1	0	1	0
s003g_0004	1	2	0	1	0
s003g_0005	0	2	0	0	0
s003g_0006	1	0	0	0	0
s003g_0008	2	1	0	0	0
s003g_0009	0	1	0	0	0
s003g_0010	1	0	0	0	0
s003g_0011	3	0	0	1	0
s004g_0012_01	2	0	0	0	0
s004g_0012_02	1	0	0	0	0
s004g_0012_03	1	0	0	0	0
s007g_0015	0	1	0	1	0
s008g_0016	1	0	0	0	0
s012g_0021	0	1	0	0	0
s012g_0022	1	0	0	0	0
s012g_0023	1	0	0	0	0
s012g_0024	1	2	2	2	0
s013g_0025	1	0	0	0	0
s015g_0027	0	1	0	0	0
s016g_0028	0	1	1	0	1
s019g_0032	1	0	0	0	0
s020g_0034	1	0	0	0	0
s021g_0038	3	0	1	0	0
s021g_0039	1	0	0	0	0
s021g_0040	1	0	0	0	0
s021g_0041	1	0	0	0	0
s023g_0043	3	1	0	0	0
s025g_0046	1	1	0	0	0
s026g_0047	1	0	1	0	0
s026g_0049	0	1	0	0	0
s026g_0050	2	0	1	0	0
s026g_0051	2	0	0	0	0
s027g_0052	1	1	1	1	1
s028g_0053	1	0	0	1	0
s030g_0055	3	0	0	0	0
s032g_0057	0	1	0	0	0
s033g_0058	1	0	0	0	0
s034g_0059	1	0	0	0	0
s035g_0060	1	0	0	0	0
s037g_0062	0	1	0	2	0
s038g_0063	1	0	0	1	0
s039g_0064	1	0	0	0	0
s040g_0065	0	1	0	1	0
s041g_0068	2	0	0	0	0
s042g_0070	2	0	0	0	0
s044g_0088	2	1	0	1	0
s045g_0089	1	0	0	0	0
s046g_0090	1	0	0	0	0
s046g_0092	1	0	0	1	0
s047g_0094	0	2	0	1	0
s048g_0095	1	0	0	0	0
s048g_0096	1	0	0	1	0
s048g_0098	1	0	0	0	0
s050g_0101	1	1	1	0	0
s051g_0103	1	0	1	0	0
s051g_0104	1	0	0	0	0
s051g_0105	1	0	0	0	0
s052g_0106	2	0	0	1	0
s053g_0107	1	0	0	0	0
s054g_0108	1	0	0	0	0
s056g_0111	0	1	0	1	0
s057g_0113	1	0	0	0	0
s058g_0114_01	1	0	1	0	0
s058g_0114_02	0	1	0	0	0
s059g_0115	0	1	1	1	0
s059g_0119	2	0	0	0	0
s063g_0123	1	0	0	0	0
s064g_0124	2	1	0	1	0
s066g_0126	1	0	0	0	0
s068g_0128	1	0	0	0	0
s071g_0131	1	0	0	0	0
s076g_0136	1	0	0	0	0
s077g_0137	3	0	0	0	0
s080g_0140	0	1	0	1	0
s081g_0141	1	0	0	0	0
s082g_0143	0	1	0	0	0
s084g_0145	1	0	0	0	0
s084g_0146	2	0	0	0	0
s085g_0148	2	0	0	0	0
s086g_0149	1	1	0	0	0
s087g_0150	1	0	0	0	0
s088g_0153	2	0	0	0	0
s088g_0156	1	0	0	0	0
s088g_0157	1	0	0	0	0
s088g_0158	1	0	0	0	0
s088g_0159	1	0	0	0	0
s088g_0160	2	0	0	0	0
s090g_0184	2	0	0	0	0
s092g_0186	0	1	0	0	0
s093g_0187	1	0	0	0	0
s094g_0188	0	2	1	0	0
s094g_0189	2	0	0	0	0
s095g_0191	1	0	0	0	0
s096g_0192	1	3	2	3	0
s097g_0193	1	1	0	0	0
s099g_0195	3	0	0	0	0
s100g_0196	0	1	0	1	0
s101g_0197	1	0	0	0	0
s102g_0198	0	1	0	0	0
s104g_0200	1	0	0	0	0
s105g_0205	0	2	1	1	0
s105g_0207	0	1	1	1	0
s107g_0209	2	1	0	1	0
s108g_0210	1	0	0	0	0
s109g_0211	1	0	0	0	0
